profile_id	paper_key	article_key	collection	target_key	target_label	marker_count	gene_curies	gene_symbols
profile:fbe0bda00c1752e533fa	biorxiv:6c7d90a7-6cd2-1014-aa88-ae3f4e676730	title:analysis of cardiac differentiation at single cell resolution reveals a requirement of hypertrophic signaling for hopx transcription	biorxiv	non contractile cardiac derivative	non-contractile cardiac derivative	1	ENSG00000183072	NKX2-5
profile:7f4d99156c71e4013fed	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	bronchiolar alveolar type 0 cell	bronchiolar alveolar type 0 cell	1	ENSG00000149021	SCGB1A1
profile:1cd2bf03da1052396c43	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	club cell	club cell	1	ENSG00000164265	SCGB3A2
profile:1dfdb460c1c3764d5527	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	conducting airway secretory cell	conducting airway secretory cell	1	ENSG00000164265	SCGB3A2
profile:7dd7467317ceb753dddc	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	goblet cell	goblet cell	1	ENSG00000164265	SCGB3A2
profile:0eadb65ce9bf837dc21f	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	intermediate alveolar type 0 alveolar epithelial type 2 cell	intermediate alveolar type 0 - alveolar epithelial type 2 cell	1	ENSG00000149021	SCGB1A1
profile:be7b60b394de26404ae8	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	natural killer cell	natural killer cell	1	ENSG00000167286	CD3D
profile:96e68798090f75b4f7a2	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	subpleural fibroblast	subpleural fibroblast	3	ENSG00000150893 | ENSG00000172137 | ENSG00000243566	FREM2 | CALB2 | UPK3B
profile:dda85b19370d776d3c31	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	title:a multimodal spatial and epigenomic atlas of human adult lung topography	biorxiv	terminal and respiratory bronchiole secretory cell	terminal and respiratory bronchiole secretory cell	1	ENSG00000149021	SCGB1A1
profile:225ee9900c29748f0b0d	biorxiv:6f28f2e1-6c20-1014-910c-d12c701e7668	title:nk cells contribute to resistance to anti pd1 therapy in immune excluded melanomas	biorxiv	dysfunctional cd8 t cell	dysfunctional CD8+ T cell	1	ENSG00000111537	IFNG
profile:531b7e8889ba3703dc46	biorxiv:6f28f2e1-6c20-1014-910c-d12c701e7668	title:nk cells contribute to resistance to anti pd1 therapy in immune excluded melanomas	biorxiv	natural killer cell	natural killer cell	3	ENSG00000010610 | ENSG00000153563 | ENSG00000198851	CD4 | CD8A | CD3E
profile:f7a73483701ebb4cc8ae	biorxiv:6f8501d1-6fb7-1014-a0e2-ce465eab4dbd	title:imaging mass cytometry reveals early β cell dysfunction and changes in immune signatures during type 1 diabetes progression in human pancreata	biorxiv	cd4 effector memory like t cell	CD4+ effector memory-like T cell	1	ENSG00000139193	CD27
profile:f6dd24e3514e19e5dca8	biorxiv:6f8501d1-6fb7-1014-a0e2-ce465eab4dbd	title:imaging mass cytometry reveals early β cell dysfunction and changes in immune signatures during type 1 diabetes progression in human pancreata	biorxiv	conventional dendritic cell	conventional dendritic cell	2	ENSG00000177575 | ENSG00000260314	CD163 | MRC1
profile:a9c48ba2598734cfb7b7	biorxiv:6f8501d1-6fb7-1014-a0e2-ce465eab4dbd	title:imaging mass cytometry reveals early β cell dysfunction and changes in immune signatures during type 1 diabetes progression in human pancreata	biorxiv	naive cd8 t cell	naive CD8+ T cell	1	ENSG00000109956	CD57
profile:e015795a7725bb015ff9	biorxiv:705dbe14-6f1d-1014-86fa-92dddf16a481	title:generation of an in vitro 3d multicellular culture model of ovarian high grade serous carcinoma	biorxiv	cancer associated fibroblast	cancer-associated fibroblast	1	ENSG00000125618	PAX8
profile:3d01ecbb052bd9f6f923	biorxiv:71ccac17-6c3e-1014-a6e6-b99fd2cc2f35	title:acidovorax temperans polarizes t17 cells and skews neutrophil maturation to promote lung adenocarcinoma development	biorxiv	circulating neutrophil	circulating neutrophil	1	ENSG00000121966	CXCR4
profile:1e5acf713b2f07e4aedf	biorxiv:71ccac17-6c3e-1014-a6e6-b99fd2cc2f35	title:acidovorax temperans polarizes t17 cells and skews neutrophil maturation to promote lung adenocarcinoma development	biorxiv	tumor associated neutrophil	tumor-associated neutrophil	1	ENSG00000188404	SELL
profile:e46975b3583ec2a221a6	biorxiv:7325dd4b-6f8e-1014-8543-942cb0c9e964	title:flexible and robust cell type annotation for highly multiplexed tissue images	biorxiv	nerve cell	nerve cell	1	ENSG00000081237	PTPRC
profile:a2a638ace1f2b694aa78	biorxiv:74193868-6d98-1014-a02e-d07ed370ea57	title:identification of a sub population of synovial mesenchymal stem cells with enhanced treatment efficacy in a rat model of osteoarthritis	biorxiv	mesenchymal stem cell	mesenchymal stem cell	1	ENSG00000064300	NGFR
profile:006635ede93899c732f6	biorxiv:74193868-6d98-1014-a02e-d07ed370ea57	title:identification of a sub population of synovial mesenchymal stem cells with enhanced treatment efficacy in a rat model of osteoarthritis	biorxiv	synovial mesenchymal stem cell	synovial mesenchymal stem cell	1	ENSG00000064300	NGFR
profile:41c8e58ce272e2e8548e	biorxiv:750a2ba6-6eaa-1014-b156-e23e824a62e0	title:enhanced annotation of cd45ra to distinguish t cell subsets in single cell rna seq via machine learning	biorxiv	activated cd4 positive effector memory t cell	activated CD4-positive effector memory T cell	2	ENSG00000126353 | ENSG00000188404	CCR7 | SELL
profile:14c82f4c1d8b7bc7e9bc	biorxiv:750a2ba6-6eaa-1014-b156-e23e824a62e0	title:enhanced annotation of cd45ra to distinguish t cell subsets in single cell rna seq via machine learning	biorxiv	effector memory re expressing cd45ra t cell	effector memory re-expressing CD45RA T cell	2	ENSG00000126353 | ENSG00000188404	CCR7 | SELL
profile:59ea020cdbbd77f7cc56	biorxiv:750a2ba6-6eaa-1014-b156-e23e824a62e0	title:enhanced annotation of cd45ra to distinguish t cell subsets in single cell rna seq via machine learning	biorxiv	effector memory t cell	effector memory T cell	2	ENSG00000126353 | ENSG00000188404	CCR7 | SELL
profile:18c830ab9431ffdc0c18	biorxiv:750a2ba6-6eaa-1014-b156-e23e824a62e0	title:enhanced annotation of cd45ra to distinguish t cell subsets in single cell rna seq via machine learning	biorxiv	resting cd4 positive effector memory t cell	resting CD4-positive effector memory T cell	5	ENSG00000100453 | ENSG00000105374 | ENSG00000126353 | ENSG00000180644 | ENSG00000188404	GZMB | NKG7 | CCR7 | PRF1 | SELL
profile:29f7ef8a629b69c27e0b	biorxiv:77d5f6bb-6c27-1014-a74d-a25d8b68d181	title:single cell transcriptome analysis of human marmoset and mouse embryos reveals common and divergent features of preimplantation development	biorxiv	epiblast	epiblast	1	ENSG00000179348	GATA2
profile:05c373bf5484ee45fcbb	biorxiv:77d5f6bb-6c27-1014-a74d-a25d8b68d181	title:single cell transcriptome analysis of human marmoset and mouse embryos reveals common and divergent features of preimplantation development	biorxiv	inner cell mass	inner cell mass	5	ENSG00000119715 | ENSG00000127528 | ENSG00000141665 | ENSG00000154721 | ENSG00000169297	ESRRB | KLF2 | FBXO15 | JAM2 | NR0B1
profile:bd9ec856185ff8a2fe25	biorxiv:77d5f6bb-6c27-1014-a74d-a25d8b68d181	title:single cell transcriptome analysis of human marmoset and mouse embryos reveals common and divergent features of preimplantation development	biorxiv	preimplantation epiblast	preimplantation epiblast	5	ENSG00000119715 | ENSG00000127528 | ENSG00000141665 | ENSG00000168505 | ENSG00000171794	ESRRB | KLF2 | FBXO15 | GBX2 | UTF1
profile:0e492582ec9b21072aca	biorxiv:77d5f6bb-6c27-1014-a74d-a25d8b68d181	title:single cell transcriptome analysis of human marmoset and mouse embryos reveals common and divergent features of preimplantation development	biorxiv	primitive endoderm	primitive endoderm	2	ENSG00000152804 | ENSG00000171056	HHEX | SOX7
profile:b2aeb363c36312d86cef	biorxiv:78211bc7-6c0f-1014-bc42-c103d41718b8	title:a spatial multi omics atlas of the human lung reveals a novel immune cell survival niche	biorxiv	immune recruiting venous perivascular cell	immune recruiting venous perivascular cell	1	ENSG00000173546	CSPG4
profile:52236a9a01a9489131c6	biorxiv:78e3a11a-7eb2-1014-99eb-f342cda99662	title:rapid generation of ventral a9 like dopaminergic neurons from patterned ipscs	biorxiv	terminally differentiated population	terminally differentiated population	1	ENSG00000170312	CDK1
profile:d0b69d809fc68fdf30ab	biorxiv:7d48f408-80c3-1014-8100-959ab60f80b6	title:a single cell atlas of human pediatric liver reveals age related hepatic gene signatures	biorxiv	pre b cell	pre-B cell	1	ENSG00000156738	MS4A1
profile:72592459ec33e0e318c6	biorxiv:8060bfa3-6d4f-1014-b2ea-be74caad434f	title:tert expression is associated with metastasis from thin primaries exhausted cd4 t cells in melanoma and with dna repair across cancer entities	biorxiv	cd4 t cell	CD4+ T cell	1	ENSG00000089692	LAG3
profile:c4bb448abc62b8d56f96	biorxiv:83c8ac0b-6e16-1014-a00e-d78ba7f4ca02	title:transcriptomic perspective on acromegaly related pit 1 sf 1 positive pituitary tumors	biorxiv	normal pituitary somatotroph cell	normal pituitary somatotroph cell	1	ENSG00000010310	GIPR
profile:7000d2d7d625f47099f3	biorxiv:83c8ac0b-6e16-1014-a00e-d78ba7f4ca02	title:transcriptomic perspective on acromegaly related pit 1 sf 1 positive pituitary tumors	biorxiv	pit 1 sf 1 somatotroph pituitary neuroendocrine tumor	PIT-1/SF-1 somatotroph pituitary neuroendocrine tumor	2	ENSG00000107485 | ENSG00000179348	GATA3 | GATA2
profile:477231ea65c85d19273a	biorxiv:876ca999-6c0e-1014-8ed9-e7563228589e	title:integrative single cell rna seq and atac seq analysis of human developmental haematopoiesis	biorxiv	mature b cell	mature B cell	1	ENSG00000128322	IGLL1
profile:72702a74c1779ffe1644	biorxiv:8a79edc5-6e0d-1014-bd87-aa1de4068967	title:bronchoalveolar lavage single cell transcriptomics identifies immune cells driving covid 19 severity in patients	biorxiv	high density neutrophil	high-density neutrophil	2	ENSG00000180871 | ENSG00000188404	CXCR2 | SELL
profile:5922a9c97b576e7feeab	biorxiv:8c3ef8a4-6c0e-1014-9b81-f1618d3e39b1	title:acvr1r206h increases osteogenic ecm gene expression and impairs myofiber formation in human skeletal muscle stem cells	biorxiv	pax7 positive human muscle stem cell	PAX7-positive human muscle stem cell	2	ENSG00000081237 | ENSG00000261371	PTPRC | PECAM1
profile:22fea6d6906008865e9d	biorxiv:8e460cfc-7020-1014-9694-e5bf39316223	title:human immune cell epigenomic signatures in response to infectious diseases and chemical exposures	biorxiv	monocyte	monocyte	1	ENSG00000177455	CD19
profile:aa7aa32b27ddfa28c0db	biorxiv:8e460cfc-7020-1014-9694-e5bf39316223	title:human immune cell epigenomic signatures in response to infectious diseases and chemical exposures	biorxiv	natural killer cell	natural killer cell	2	ENSG00000170458 | ENSG00000177455	CD14 | CD19
profile:71bacbebdb7b23613ff0	biorxiv:9081da13-83e1-1014-ba34-dc521a45201b	title:targeting glucocorticoid induced cd20 activation in preclinical models of b all	biorxiv	cluster 10	cluster 10	1	ENSG00000174059	CD34
profile:f583ad03787982a2d314	biorxiv:9081da13-83e1-1014-ba34-dc521a45201b	title:targeting glucocorticoid induced cd20 activation in preclinical models of b all	biorxiv	minimal residual disease cell	minimal residual disease cell	1	ENSG00000174059	CD34
profile:e4846dc5ba6a3f1aee05	biorxiv:9081da13-83e1-1014-ba34-dc521a45201b	title:targeting glucocorticoid induced cd20 activation in preclinical models of b all	biorxiv	minimal residual disease like population	minimal residual disease-like population	1	ENSG00000174059	CD34
profile:c33279bac5f8d98b2354	biorxiv:9081da13-83e1-1014-ba34-dc521a45201b	title:targeting glucocorticoid induced cd20 activation in preclinical models of b all	biorxiv	persisting leukemic blast	persisting leukemic blast	1	ENSG00000174059	CD34
profile:510f591e918436ea6e37	biorxiv:9143aeff-6c86-1014-8d9c-e6611dda1bec	title:a minimal plasma proteome based biomarker panel for accurate prostate cancer diagnosis	biorxiv	prostate cancer	prostate cancer	1	ENSG00000263639	MSMB
profile:2df1c87c71e156f55d69	biorxiv:9263ba65-6c09-1014-b701-af82efb9455d	title:single cell rna seq of human induced pluripotent stem cells reveals cellular heterogeneity and cell state transitions between subpopulations	biorxiv	early primed for differentiation cell	early-primed for differentiation cell	2	ENSG00000111704 | ENSG00000171794	NANOG | UTF1
profile:54353ab5090b11f091bc	biorxiv:9263ba65-6c09-1014-b701-af82efb9455d	title:single cell rna seq of human induced pluripotent stem cells reveals cellular heterogeneity and cell state transitions between subpopulations	biorxiv	late primed for differentiation cell	late-primed for differentiation cell	2	ENSG00000111704 | ENSG00000171794	NANOG | UTF1
profile:1642d0a4ff5182397b15	biorxiv:9338c4d5-712d-1014-b47b-dc1970abe2d9	title:suppression of erk signalling promotes pluripotent epiblast in the human blastocyst	biorxiv	naïve human pluripotent stem cell	naïve human pluripotent stem cell	3	ENSG00000165821 | ENSG00000175832 | ENSG00000244405	SALL2 | ETV4 | ETV5
profile:9e1c6c5294850261e03e	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	title:single cell profiling reveals periventricular cd56bright nk cell accumulation in multiple sclerosis	biorxiv	t bet negative b cell	T-bet-negative B cell	4	ENSG00000004468 | ENSG00000073861 | ENSG00000139193 | ENSG00000140678	CD38 | TBX21 | CD27 | ITGAX
profile:d2362d92b81ba84b0d98	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	title:single cell profiling reveals periventricular cd56bright nk cell accumulation in multiple sclerosis	biorxiv	t bet positive b cell	T-bet-positive B cell	2	ENSG00000004468 | ENSG00000139193	CD38 | CD27
profile:bead33bc920e559ed167	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	title:characterization of the human fetal rete region by single cell transcriptional analysis of gonads and mesonephros epididymis	biorxiv	mesonephric epididymis epithelial cell	mesonephric/epididymis epithelial cell	2	ENSG00000170558 | ENSG00000184937	CDH2 | WT1
profile:cbe3af6551b3fb2963d5	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	title:characterization of the human fetal rete region by single cell transcriptional analysis of gonads and mesonephros epididymis	biorxiv	sertoli like cell in rete testis	Sertoli-like cell in rete testis	1	ENSG00000039068	CDH1
profile:569ff1faf491421824f6	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	title:characterization of the human fetal rete region by single cell transcriptional analysis of gonads and mesonephros epididymis	biorxiv	surface epithelial cell	surface epithelial cell	1	ENSG00000125618	PAX8
profile:bdada3f67d92681954b0	biorxiv:9b741001-784a-1014-b0c0-93f88f9233f4	title:deep multiplexed 50 marker imaging of circulating tumor cells expands actionable biomarker profiling for precision oncology	biorxiv	circulating tumor cell	circulating tumor cell	1	ENSG00000081237	PTPRC
profile:644645083a71b87b5d58	biorxiv:9c7f8281-6c21-1014-a6df-b6c543b29cb8	title:single cell analysis reveals dynamics of human b cell differentiation and identifies novel b and antibody secreting cell intermediates	biorxiv	antibody secreting cell	antibody-secreting cell	5	ENSG00000112182 | ENSG00000140968 | ENSG00000156738 | ENSG00000177455 | ENSG00000196092	BACH2 | IRF8 | MS4A1 | CD19 | PAX5
profile:c6aee9108b634af0a855	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	title:heterogeneity of normal human breast stem and progenitor cells as revealed by transcriptional profiling	biorxiv	aldh cd44 cd24 cell	ALDH+CD44+CD24− cell	6	ENSG00000039068 | ENSG00000062038 | ENSG00000087088 | ENSG00000141736 | ENSG00000171345 | ENSG00000185499	CDH1 | CDH3 | BAX | HER2 | KRT19 | MUC1
profile:20efaad22ca166577382	biorxiv:9d923a25-6c34-1014-a848-e326c14e92ee	title:heterogeneity of normal human breast stem and progenitor cells as revealed by transcriptional profiling	biorxiv	aldh1a1 expressing cell	ALDH1A1-expressing cell	3	ENSG00000039068 | ENSG00000119888 | ENSG00000272398	CDH1 | EPCAM | CD24
profile:2277a52761a2115e82d6	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	title:velociraptor cross platform quantitative search using hallmark cell features	biorxiv	glioblastoma negative prognostic cell	glioblastoma negative prognostic cell	1	ENSG00000131095	GFAP
profile:753f4b25ec4896568c12	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	title:velociraptor cross platform quantitative search using hallmark cell features	biorxiv	glioblastoma positive prognostic cell	glioblastoma positive prognostic cell	2	ENSG00000026508 | ENSG00000091409	CD44 | ITGA6
profile:8023fff3d4dc0508e540	biorxiv:9ea3f9c1-6d62-1014-8a0f-e0eee23ad569	title:cd4 and cd8 co receptors modulate functional avidity of cd1b restricted t cells	biorxiv	double negative mucosal associated invariant t cell	double negative mucosal associated invariant T cell	1	ENSG00000111537	IFNG
profile:d1bbea989c1b79e1d1a6	biorxiv:9f9eded3-6d6e-1014-996d-af8f6f192d54	title:single cell analysis of blood mononuclear cells stimulated through cd3 and cd28 shows collateral activation of b and nk cells and demise of monocytes	biorxiv	activated b cell cluster 3	activated B cell cluster 3	3	ENSG00000073861 | ENSG00000140678 | ENSG00000196664	TBX21 | ITGAX | TLR7
profile:83a8ca176b1d3927da6a	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	title:single cell transcriptomic analysis of kaposi sarcoma	biorxiv	cd34 negative lymphatic endothelial cell	CD34-negative lymphatic endothelial cell	1	ENSG00000174059	CD34
profile:5a94836314e7eb33df20	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	title:single cell transcriptomic analysis of kaposi sarcoma	biorxiv	cd34 positive vascular endothelial cell	CD34-positive vascular endothelial cell	1	ENSG00000134853	PDGFRA
profile:dc7b2294a5b6f2c42f04	biorxiv:a63583e3-6c7b-1014-a201-b82bec671474	title:a cell atlas of human adrenal cortex development and disease	biorxiv	fetal zone cell	fetal zone cell	1	ENSG00000203859	HSD3B2
profile:8d2e4a5b6f70cef45e7b	biorxiv:a63583e3-6c7b-1014-a201-b82bec671474	title:a cell atlas of human adrenal cortex development and disease	biorxiv	nov positive hopx negative cell	NOV-positive HOPX-negative cell	1	ENSG00000171476	HOPX
profile:a68a7090b8010f96fde9	biorxiv:a9567cc0-6e50-1014-9a45-a24404db0d1a	title:intraductal papillary mucinous neoplasm cellular plasticity linked with repeat element dysregulation	biorxiv	invasive cancer cell	invasive cancer cell	1	ENSG00000148826	NKX6-2
profile:6fb4c2047d9fff14f896	biorxiv:a96dba70-6cf7-1014-a294-bf2ca6d364a0	title:discbio a user friendly pipeline for biomarker discovery in single cell transcriptomics	biorxiv	circulating tumor cell cluster 3	circulating tumor cell cluster 3	2	ENSG00000077044 | ENSG00000171611	DGKD | PTCRA
profile:ac2dab8f061a4a9febf9	biorxiv:a96dba70-6cf7-1014-a294-bf2ca6d364a0	title:discbio a user friendly pipeline for biomarker discovery in single cell transcriptomics	biorxiv	myxoid liposarcoma cell cluster 2	myxoid liposarcoma cell cluster 2	1	ENSG00000176890	TYMS
profile:70dfb49b5b145e952a47	biorxiv:a9b298c9-7797-1014-9b95-8bbbe23c746a	title:resting natural killer cells promote the progress of colon cancer liver metastasis by elevating tumor derived sscf	biorxiv	resting natural killer cell	resting natural killer cell	2	ENSG00000189013 | ENSG00000213809	KIR2DL4 | KLRK1
profile:ecf7a7e5411f04717472	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	title:massively parallel single cell chromatin landscapes of human immune cell development and intratumoral t cell exhaustion	biorxiv	natural killer cell	natural killer cell	1	ENSG00000081059	TCF7
profile:37c6b8cf43d52e39ee74	biorxiv:acd52af7-6c95-1014-8d0b-873ff14c4a57	title:conservation and divergence of myelin proteome and oligodendrocyte transcriptome profiles between humans and mice	biorxiv	mature oligodendrocyte	mature oligodendrocyte	2	ENSG00000134198 | ENSG00000176402	TSPAN2 | GJC3
profile:84d12a57e6f326f0ae58	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	title:antigen specificity of clonally enriched cd8 t cells in multiple sclerosis	biorxiv	cd4 t cell	CD4+ T cell	5	ENSG00000081059 | ENSG00000126353 | ENSG00000138795 | ENSG00000182866 | ENSG00000188404	TCF7 | CCR7 | LEF1 | LCK | SELL
profile:95d91c0723fb08151998	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	title:antigen specificity of clonally enriched cd8 t cells in multiple sclerosis	biorxiv	cd8 t cell	CD8+ T cell	9	ENSG00000115085 | ENSG00000126353 | ENSG00000138795 | ENSG00000167286 | ENSG00000172116 | ENSG00000182866 | ENSG00000188404 | ENSG00000198851 | ENSG00000213658	ZAP70 | CCR7 | LEF1 | CD3D | CD8B | LCK | SELL | CD3E | LAT
profile:05f9b24626a9a078e357	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	title:antigen specificity of clonally enriched cd8 t cells in multiple sclerosis	biorxiv	highly expanded cerebrospinal fluid t cell	highly expanded cerebrospinal fluid T cell	3	ENSG00000111716 | ENSG00000168685 | ENSG00000227507	LDHB | IL7R | LTB
profile:1f5cd466baca714b3a3c	biorxiv:b629f2a0-6f39-1014-bcfe-d40330cad081	title:a cancer stem cell population underlies a multi lineage phenotype and drug resistance in prostate cancer	biorxiv	neuroendocrine like cell	neuroendocrine-like cell	1	ENSG00000084093	REST
profile:247e0e0825b9bd52d69c	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	title:single cell integration and multi modal profiling reveals phenotypes and spatial organization of neutrophils in colorectal cancer	biorxiv	tumor associated neutrophil	tumor-associated neutrophil	1	ENSG00000180871	CXCR2
profile:758c73405b2fb9413077	biorxiv:b9f9eea1-7c5b-1014-87f0-cbc500249f07	title:single cell transcriptomics and machine learning reveal rnf144b and c5ar1 as immune related biomarkers and therapeutic targets in myocardial infarction	biorxiv	t cell	T cell	2	ENSG00000133110 | ENSG00000204634	POSTN | TBC1D8
profile:87adb1b9a03b7425d7e1	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	acinar cell	acinar cell	2	ENSG00000142615 | ENSG00000240038	CELA2A | AMY2B
profile:a161f7c574be6faf7e3f	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	b cell	B cell	4	ENSG00000012124 | ENSG00000142208 | ENSG00000157869 | ENSG00000198692	CD22 | AKT1 | RAB28 | EIF1AY
profile:e640b4c6bdad700be16f	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	beta cell	beta cell	2	ENSG00000137392 | ENSG00000204983	CLPS | PRSS1
profile:f3886f9e727e15c63106	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	cd4 central memory t cell	CD4 central memory T cell	3	ENSG00000087460 | ENSG00000129824 | ENSG00000130522	GNAS | RPS4Y1 | JUND
profile:fe27039df8b234e6cedd	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	cd4 t cell	CD4 T cell	2	ENSG00000126353 | ENSG00000129824	CCR7 | RPS4Y1
profile:6ea56aba97eee950c9db	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	cd8 effector memory t cell	CD8 effector memory T cell	1	ENSG00000196139	AKR1C3
profile:038161bda5f51da0cba1	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	cd8 t cell	CD8 T cell	2	ENSG00000198888 | ENSG00000215788	MT-ND1 | TNFRSF25
profile:fba5468cae5d643f68c5	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	conventional b cell	conventional B cell	3	ENSG00000142208 | ENSG00000157869 | ENSG00000198692	AKT1 | RAB28 | EIF1AY
profile:a72ffda24f24768d1791	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	ductal cell	ductal cell	2	ENSG00000137392 | ENSG00000175535	CLPS | PNLIP
profile:a2f89122d9addbd09edc	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	hematopoietic stem and progenitor cell	hematopoietic stem and progenitor cell	3	ENSG00000101443 | ENSG00000125999 | ENSG00000173267	WFDC2 | BPIFB1 | SNCG
profile:e9b8e1c41a7ce93ad933	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	immune cell	immune cell	2	ENSG00000137392 | ENSG00000204983	CLPS | PRSS1
profile:bcd3b19f6b09af836920	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	monocyte	monocyte	3	ENSG00000130956 | ENSG00000136068 | ENSG00000143603	HABP4 | FLNB | KCNN3
profile:725a1b130d78a174994c	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	title:single cell transcriptomic profiling of pancreatic ductal adenocarcinoma epithelial reprogramming and systemic immune exhaustion	biorxiv	natural killer cell	natural killer cell	3	ENSG00000109113 | ENSG00000160307 | ENSG00000168329	RAB34 | S100B | CX3CR1
profile:ad54da900d6bd95093c5	biorxiv:bc260922-6c47-1014-a865-fe4e19bf3ea8	title:single cell sequencing highlights heterogeneity and malignant progression in actinic keratosis and cutaneous squamous cell carcinoma	biorxiv	basal2	Basal2	4	ENSG00000005884 | ENSG00000065618 | ENSG00000073282 | ENSG00000150093	ITGA3 | COL17A1 | TP63 | ITGB1
profile:7e7960c69b4ca10c86dd	biorxiv:bc60e3db-6f3b-1014-9d48-bca06f1504df	title:mecom permits pancreatic acinar cell dedifferentiation avoiding cell death under stress conditions	biorxiv	duct cell	duct cell	1	ENSG00000085276	MECOM
profile:ab799d7d2c0e8dcdc447	biorxiv:bc60e3db-6f3b-1014-9d48-bca06f1504df	title:mecom permits pancreatic acinar cell dedifferentiation avoiding cell death under stress conditions	biorxiv	native duct cell	native duct cell	1	ENSG00000085276	MECOM
profile:501e30744a97019b9033	biorxiv:c507fe4c-740e-1014-8455-8c072e8f204f	title:the ace2 expression of maternal fetal interface and fetal organs indicates potential risk of vertical transmission of sars cov 2	biorxiv	extravillous trophoblast	extravillous trophoblast	1	ENSG00000130234	ACE2
profile:30e8491b326ff0918803	biorxiv:c507fe4c-740e-1014-8455-8c072e8f204f	title:the ace2 expression of maternal fetal interface and fetal organs indicates potential risk of vertical transmission of sars cov 2	biorxiv	kidney cell	kidney cell	1	ENSG00000130234	ACE2
