resource	label_basis	permutation	mean_label_recovery	median_label_recovery
LLMarkers	reported label	474	0.050448608091703144	0.020833333333333332
LLMarkers	reported label	475	0.04080669618850104	0.02197802197802198
LLMarkers	reported label	476	0.0439498538236706	0.007872244714349977
LLMarkers	reported label	477	0.043349092490800746	0.02222222222222222
LLMarkers	reported label	478	0.04275955017361261	0.015873015873015872
LLMarkers	reported label	479	0.04194565199587245	0.008771929824561403
LLMarkers	reported label	480	0.0424023639454435	0.015873015873015872
LLMarkers	reported label	481	0.0526571574210174	0.027777777777777776
LLMarkers	reported label	482	0.04112079149390901	0.016666666666666666
LLMarkers	reported label	483	0.047606760901054236	0.020833333333333332
LLMarkers	reported label	484	0.04552753490628049	0.015873015873015872
LLMarkers	reported label	485	0.04042487669984079	0.0
LLMarkers	reported label	486	0.04542118996777182	0.015151515151515152
LLMarkers	reported label	487	0.049577555027403714	0.01839856050382366
LLMarkers	reported label	488	0.049022041635994704	0.015625
LLMarkers	reported label	489	0.048768536785585376	0.023809523809523808
LLMarkers	reported label	490	0.04317672874577243	0.016644174538911382
LLMarkers	reported label	491	0.05454662768684182	0.037037037037037035
LLMarkers	reported label	492	0.04706749699131134	0.017857142857142856
LLMarkers	reported label	493	0.041153215703977605	0.0
LLMarkers	reported label	494	0.048734291188318145	0.020833333333333332
LLMarkers	reported label	495	0.044714015878415087	0.012987012987012988
LLMarkers	reported label	496	0.049209984096046294	0.025
LLMarkers	reported label	497	0.053936260259582494	0.028571428571428574
LLMarkers	reported label	498	0.04075720298566423	0.0
LLMarkers	reported label	499	0.05055826837588782	0.02564102564102564
LLMarkers	reported label	500	0.05176372474156234	0.013888888888888888
LLMarkers	reported label	501	0.042201977815693466	0.027777777777777776
LLMarkers	reported label	502	0.04119303845327688	0.02
LLMarkers	reported label	503	0.04200239711330381	0.015625
LLMarkers	reported label	504	0.04593051545656378	0.0
LLMarkers	reported label	505	0.037328682391266556	0.0
LLMarkers	reported label	506	0.04203472306478996	0.0
LLMarkers	reported label	507	0.04871201263090646	0.023809523809523808
LLMarkers	reported label	508	0.03647291892375175	0.0
LLMarkers	reported label	509	0.05352385543242315	0.020833333333333332
LLMarkers	reported label	510	0.05138906243169772	0.027777777777777776
LLMarkers	reported label	511	0.04746400447175053	0.022222222222222223
LLMarkers	reported label	512	0.03980890018861159	0.0
LLMarkers	reported label	513	0.04567141957010626	0.0
LLMarkers	reported label	514	0.04617719392591896	0.015079365079365078
LLMarkers	reported label	515	0.05035409152726905	0.005263157894736842
LLMarkers	reported label	516	0.03912745524269108	0.012987012987012988
LLMarkers	reported label	517	0.043430005878395725	0.0
LLMarkers	reported label	518	0.04767101812304989	0.02834008097165992
LLMarkers	reported label	519	0.04453526128172382	0.017857142857142856
LLMarkers	reported label	520	0.04544523682422371	0.008264462809917356
LLMarkers	reported label	521	0.04849432276535235	0.006944444444444444
LLMarkers	reported label	522	0.045429975860348616	0.0
LLMarkers	reported label	523	0.04703775934984426	0.028571428571428574
LLMarkers	reported label	524	0.04027902585908758	0.0
LLMarkers	reported label	525	0.04144971063565997	0.00929246192404087
LLMarkers	reported label	526	0.043577571337840945	0.0043859649122807015
LLMarkers	reported label	527	0.04101996995942176	0.0
LLMarkers	reported label	528	0.043377074141362354	0.0
LLMarkers	reported label	529	0.04903339466098289	0.02857142857142857
LLMarkers	reported label	530	0.04432872968455981	0.021212121212121213
LLMarkers	reported label	531	0.0456607789773689	0.01818181818181818
LLMarkers	reported label	532	0.05254496999227563	0.018518518518518517
LLMarkers	reported label	533	0.04261316958540912	0.0
LLMarkers	reported label	534	0.04301354439646306	0.01875
LLMarkers	reported label	535	0.053790775916193224	0.025
LLMarkers	reported label	536	0.038754407201367316	0.0
LLMarkers	reported label	537	0.05050886412661785	0.014568764568764568
LLMarkers	reported label	538	0.037387510302917266	0.0020242914979757085
LLMarkers	reported label	539	0.0340611368583242	0.013888888888888888
LLMarkers	reported label	540	0.04804571139733407	0.018518518518518517
LLMarkers	reported label	541	0.04652239573252606	0.02222222222222222
LLMarkers	reported label	542	0.04341473013704333	0.0
LLMarkers	reported label	543	0.04892269291335205	0.02
LLMarkers	reported label	544	0.050302123668652	0.02686202686202686
LLMarkers	reported label	545	0.04418629261079018	0.013888888888888888
LLMarkers	reported label	546	0.05108517209062833	0.02222222222222222
LLMarkers	reported label	547	0.04495604589319271	0.010416666666666666
LLMarkers	reported label	548	0.03831733433998565	0.0
LLMarkers	reported label	549	0.051467338392926956	0.020833333333333332
LLMarkers	reported label	550	0.04613988030137375	0.008695652173913044
LLMarkers	reported label	551	0.04214482845371429	0.005847953216374269
LLMarkers	reported label	552	0.04450551693923513	0.018365472910927456
LLMarkers	reported label	553	0.053791819739731406	0.018518518518518517
LLMarkers	reported label	554	0.051117198965050015	0.020833333333333332
LLMarkers	reported label	555	0.03984769263198927	0.02
LLMarkers	reported label	556	0.05208767150744774	0.03333333333333333
LLMarkers	reported label	557	0.044186098785750375	0.0
LLMarkers	reported label	558	0.05058578345718656	0.017857142857142856
LLMarkers	reported label	559	0.0414601918429014	0.020833333333333332
LLMarkers	reported label	560	0.047251708884635264	0.00625
LLMarkers	reported label	561	0.04746186055308058	0.0
LLMarkers	reported label	562	0.042570014133721475	0.017857142857142856
LLMarkers	reported label	563	0.04323712289416002	0.0
LLMarkers	reported label	564	0.043603122522921825	0.015079365079365078
LLMarkers	reported label	565	0.0505684966746938	0.0
LLMarkers	reported label	566	0.04226173876046333	0.010416666666666666
LLMarkers	reported label	567	0.04601416963375334	0.011695906432748537
LLMarkers	reported label	568	0.051235906055494655	0.03333333333333333
LLMarkers	reported label	569	0.04579627544671338	0.02222222222222222
LLMarkers	reported label	570	0.05102569558575259	0.018518518518518517
LLMarkers	reported label	571	0.04831924574787882	0.023809523809523808
LLMarkers	reported label	572	0.049552324149307485	0.016666666666666666
LLMarkers	reported label	573	0.04113733093389593	0.0
LLMarkers	reported label	574	0.045996337971023926	0.0
LLMarkers	reported label	575	0.049183284110320025	0.020833333333333332
LLMarkers	reported label	576	0.052170771832949145	0.020833333333333332
LLMarkers	reported label	577	0.04123813228493494	0.015384615384615385
LLMarkers	reported label	578	0.05048796039273097	0.0071428571428571435
LLMarkers	reported label	579	0.04852955686046504	0.012987012987012988
LLMarkers	reported label	580	0.04919491075529717	0.025
LLMarkers	reported label	581	0.04598649365512879	0.0196078431372549
LLMarkers	reported label	582	0.044106291752976506	0.006944444444444444
LLMarkers	reported label	583	0.04729423282896495	0.02
LLMarkers	reported label	584	0.046705519833115855	0.014035087719298246
LLMarkers	reported label	585	0.04622407511321239	0.023809523809523808
LLMarkers	reported label	586	0.041068985960261414	0.010416666666666666
LLMarkers	reported label	587	0.047984145451019936	0.0
LLMarkers	reported label	588	0.05503836327103219	0.028306878306878305
LLMarkers	reported label	589	0.0435979871285772	0.01659919028340081
LLMarkers	reported label	590	0.03953346608053132	0.017391304347826087
LLMarkers	reported label	591	0.045103560000167464	0.01
LLMarkers	reported label	592	0.041836651360150655	0.018518518518518517
LLMarkers	reported label	593	0.03876121474441103	0.0
LLMarkers	reported label	594	0.04474466970827509	0.015151515151515152
LLMarkers	reported label	595	0.04681299268612487	0.01
LLMarkers	reported label	596	0.054206320205371326	0.01652892561983471
LLMarkers	reported label	597	0.04907542183430072	0.0196078431372549
LLMarkers	reported label	598	0.059809829595044516	0.028571428571428574
LLMarkers	reported label	599	0.04258306179256875	0.0125
LLMarkers	reported label	600	0.04316259202393522	0.0
LLMarkers	reported label	601	0.03962707047094239	0.012987012987012988
LLMarkers	reported label	602	0.046718298501911934	0.0
LLMarkers	reported label	603	0.0434393607878101	0.0
LLMarkers	reported label	604	0.04513106819560871	0.0
LLMarkers	reported label	605	0.044895459877326634	0.015625
LLMarkers	reported label	606	0.04911096368654272	0.018518518518518517
LLMarkers	reported label	607	0.04608943082138743	0.014568764568764568
LLMarkers	reported label	608	0.06036975599591256	0.03333333333333334
LLMarkers	reported label	609	0.042587071067412316	0.0
LLMarkers	reported label	610	0.040620884805429844	0.006944444444444444
LLMarkers	reported label	611	0.04384633591393559	0.012987012987012988
LLMarkers	reported label	612	0.049946329334566025	0.013888888888888888
LLMarkers	reported label	613	0.03747266510748857	0.0
LLMarkers	reported label	614	0.04611492742233002	0.004048582995951417
LLMarkers	reported label	615	0.04334154580850869	0.0
LLMarkers	reported label	616	0.043268399008392466	0.014285714285714287
LLMarkers	reported label	617	0.04144411446915784	0.0
LLMarkers	reported label	618	0.04608008433964548	0.017857142857142856
LLMarkers	reported label	619	0.04053070628849156	0.0
LLMarkers	reported label	620	0.044876382645682625	0.017857142857142856
LLMarkers	reported label	621	0.04420663425400148	0.02564102564102564
LLMarkers	reported label	622	0.038797378766642236	0.013888888888888888
LLMarkers	reported label	623	0.05214292038848466	0.027777777777777776
LLMarkers	reported label	624	0.03945643704862878	0.0
LLMarkers	reported label	625	0.042330699973043756	0.015182186234817815
LLMarkers	reported label	626	0.05048030276811168	0.03333333333333333
LLMarkers	reported label	627	0.037994081280340736	0.0
LLMarkers	reported label	628	0.04939417809508742	0.020833333333333332
LLMarkers	reported label	629	0.04295328381689042	0.017391304347826087
LLMarkers	reported label	630	0.04941493569954275	0.020833333333333332
LLMarkers	reported label	631	0.04543799098426744	0.0
LLMarkers	reported label	632	0.0498897801815123	0.017857142857142856
LLMarkers	reported label	633	0.04676986871758216	0.025
LLMarkers	reported label	634	0.038474181021009815	0.0
LLMarkers	reported label	635	0.0437204772894433	0.01183431952662722
LLMarkers	reported label	636	0.05119727753275562	0.017857142857142856
LLMarkers	reported label	637	0.04368280087993459	0.0
LLMarkers	reported label	638	0.04572336018326387	0.020833333333333332
LLMarkers	reported label	639	0.041782436784256145	0.0
LLMarkers	reported label	640	0.049523965649474616	0.02222222222222222
LLMarkers	reported label	641	0.04565552003652791	0.027777777777777776
LLMarkers	reported label	642	0.04377531706766376	0.010526315789473684
LLMarkers	reported label	643	0.04491129088584519	0.00980392156862745
LLMarkers	reported label	644	0.053419890464392904	0.03571428571428571
LLMarkers	reported label	645	0.042477197869698474	0.025
LLMarkers	reported label	646	0.04009031642340078	0.020833333333333332
LLMarkers	reported label	647	0.04722464012757806	0.013888888888888888
LLMarkers	reported label	648	0.045454887365136136	0.023809523809523808
LLMarkers	reported label	649	0.05334648474486535	0.028571428571428574
LLMarkers	reported label	650	0.04301986839619924	0.008264462809917356
LLMarkers	reported label	651	0.0482734768149599	0.027777777777777776
LLMarkers	reported label	652	0.050701912841296215	0.022222222222222223
LLMarkers	reported label	653	0.0398591091310574	0.013636363636363636
LLMarkers	reported label	654	0.04805936545411238	0.025416104363472785
LLMarkers	reported label	655	0.053954247697639776	0.027777777777777776
LLMarkers	reported label	656	0.041512224391478794	0.0
LLMarkers	reported label	657	0.04855845473430587	0.02564102564102564
LLMarkers	reported label	658	0.05576075292649417	0.020833333333333332
LLMarkers	reported label	659	0.05871440915624775	0.028571428571428574
LLMarkers	reported label	660	0.042969178615053095	0.020833333333333332
LLMarkers	reported label	661	0.0450907282419233	0.025
LLMarkers	reported label	662	0.044060470361696864	0.01515151515151515
LLMarkers	reported label	663	0.04649848486022449	0.00625
LLMarkers	reported label	664	0.049841546522933336	0.037037037037037035
LLMarkers	reported label	665	0.042502540768422165	0.017195767195767195
LLMarkers	reported label	666	0.04400465809036366	0.018162393162393164
LLMarkers	reported label	667	0.04657794177729523	0.017857142857142856
LLMarkers	reported label	668	0.05462243089860449	0.03571428571428571
LLMarkers	reported label	669	0.04503684172788852	0.015384615384615385
LLMarkers	reported label	670	0.045149049814243024	0.016666666666666666
LLMarkers	reported label	671	0.05125520748077393	0.03571428571428571
LLMarkers	reported label	672	0.04196993689817349	0.01652892561983471
LLMarkers	reported label	673	0.041085002618578184	0.0
LLMarkers	reported label	674	0.05027373886777018	0.015151515151515152
LLMarkers	reported label	675	0.04187839780367644	0.037037037037037035
LLMarkers	reported label	676	0.036768528986869754	0.01818181818181818
LLMarkers	reported label	677	0.04704599812912116	0.01098901098901099
LLMarkers	reported label	678	0.042357878622062896	0.01818181818181818
LLMarkers	reported label	679	0.042529784463960926	0.0
LLMarkers	reported label	680	0.03988013391979063	0.0
LLMarkers	reported label	681	0.04156312494446659	0.01898335582546109
LLMarkers	reported label	682	0.04517504992245117	0.017857142857142856
LLMarkers	reported label	683	0.05371131796240304	0.038461538461538464
LLMarkers	reported label	684	0.050342861368047075	0.025
LLMarkers	reported label	685	0.047170181789968346	0.02040816326530612
LLMarkers	reported label	686	0.05265630090126956	0.015079365079365078
LLMarkers	reported label	687	0.042498171014484415	0.0
LLMarkers	reported label	688	0.047078770767726916	0.02190733243364822
LLMarkers	reported label	689	0.053396497667656216	0.01588235294117647
LLMarkers	reported label	690	0.043249600436848286	0.008771929824561403
LLMarkers	reported label	691	0.047582576119825144	0.025
LLMarkers	reported label	692	0.044202998862863954	0.0
LLMarkers	reported label	693	0.05505899778039273	0.047619047619047616
LLMarkers	reported label	694	0.04683838548370164	0.006060606060606061
LLMarkers	reported label	695	0.05139615243554436	0.030303030303030304
LLMarkers	reported label	696	0.04041949015366418	0.0
LLMarkers	reported label	697	0.05021516310717814	0.02222222222222222
LLMarkers	reported label	698	0.04373028690545241	0.01818181818181818
LLMarkers	reported label	699	0.044065471343022786	0.0
LLMarkers	reported label	700	0.04533614600236121	0.012987012987012988
LLMarkers	reported label	701	0.04751029493639462	0.02222222222222222
LLMarkers	reported label	702	0.042667050394990205	0.006993006993006993
LLMarkers	reported label	703	0.04776865607972882	0.02222222222222222
LLMarkers	reported label	704	0.04951760365142211	0.00980392156862745
LLMarkers	reported label	705	0.051902472243862824	0.025
LLMarkers	reported label	706	0.04513110617773273	0.016666666666666666
LLMarkers	reported label	707	0.05370253491113693	0.020833333333333332
LLMarkers	reported label	708	0.05309310831600711	0.02222222222222222
LLMarkers	reported label	709	0.03869303203727651	0.013888888888888888
LLMarkers	reported label	710	0.039087338250072094	0.017857142857142856
LLMarkers	reported label	711	0.04003649070476009	0.012987012987012988
LLMarkers	reported label	712	0.05138953726262192	0.020833333333333332
LLMarkers	reported label	713	0.04012688104843652	0.01
LLMarkers	reported label	714	0.04212719693476431	0.015151515151515152
LLMarkers	reported label	715	0.04234050840682929	0.0
LLMarkers	reported label	716	0.04733133774769305	0.013888888888888888
LLMarkers	reported label	717	0.03923390657611668	0.0
LLMarkers	reported label	718	0.04132559343111401	0.017395510835913314
LLMarkers	reported label	719	0.046514799328790074	0.017857142857142856
LLMarkers	reported label	720	0.03610368349563537	0.0
LLMarkers	reported label	721	0.04520342349628759	0.020833333333333332
LLMarkers	reported label	722	0.0474080223315698	0.015151515151515152
LLMarkers	reported label	723	0.04048572165622882	0.0
LLMarkers	reported label	724	0.042931992021094566	0.008695652173913044
LLMarkers	reported label	725	0.03774765860982566	0.01098901098901099
LLMarkers	reported label	726	0.051539765893411534	0.01818181818181818
LLMarkers	reported label	727	0.053447867702212756	0.03333333333333333
LLMarkers	reported label	728	0.05149385597935507	0.012550607287449394
LLMarkers	reported label	729	0.042374441385027356	0.010526315789473684
LLMarkers	reported label	730	0.04125258479939644	0.0035087719298245615
LLMarkers	reported label	731	0.047840395457283455	0.027777777777777776
LLMarkers	reported label	732	0.04743498488691075	0.024793388429752063
LLMarkers	reported label	733	0.03986223386291179	0.0
LLMarkers	reported label	734	0.04611598880031033	0.020833333333333332
LLMarkers	reported label	735	0.043526138506064495	0.0
LLMarkers	reported label	736	0.04313420715510734	0.0
LLMarkers	reported label	737	0.040043523589714705	0.01515151515151515
LLMarkers	reported label	738	0.04029497111996798	0.0
LLMarkers	reported label	739	0.038940425739335566	0.017857142857142856
LLMarkers	reported label	740	0.04169553892690549	0.012987012987012988
LLMarkers	reported label	741	0.04009171834251619	0.01221001221001221
LLMarkers	reported label	742	0.045360937114739035	0.0
LLMarkers	reported label	743	0.04135074291439878	0.006944444444444444
LLMarkers	reported label	744	0.03956222213946176	0.0
LLMarkers	reported label	745	0.03865746739369929	0.0
LLMarkers	reported label	746	0.04814695531296083	0.017857142857142856
LLMarkers	reported label	747	0.05543256856309719	0.02222222222222222
LLMarkers	reported label	748	0.04926371536466756	0.020833333333333332
LLMarkers	reported label	749	0.04447361952971038	0.01
LLMarkers	reported label	750	0.04763608385564663	0.02222222222222222
LLMarkers	reported label	751	0.05038690009122872	0.03333333333333333
LLMarkers	reported label	752	0.03969880998864978	0.0
LLMarkers	reported label	753	0.046407054237686915	0.025974025974025976
LLMarkers	reported label	754	0.05182442183010993	0.014705882352941176
LLMarkers	reported label	755	0.03534301953003014	0.01183431952662722
LLMarkers	reported label	756	0.05127556468604185	0.027777777777777776
LLMarkers	reported label	757	0.04868825072619596	0.03333333333333333
LLMarkers	reported label	758	0.04386108801323064	0.015625
LLMarkers	reported label	759	0.04471775813157607	0.0
LLMarkers	reported label	760	0.038570780483215814	0.0
LLMarkers	reported label	761	0.04525346595628179	0.017857142857142856
LLMarkers	reported label	762	0.04624362290668285	0.022222222222222223
LLMarkers	reported label	763	0.051161266765446606	0.03125
LLMarkers	reported label	764	0.045029358724003626	0.027777777777777776
LLMarkers	reported label	765	0.04646029556239233	0.00591715976331361
LLMarkers	reported label	766	0.04347408050138927	0.017857142857142856
LLMarkers	reported label	767	0.05369887939384999	0.01578947368421053
LLMarkers	reported label	768	0.04325360016532775	0.00847953216374269
LLMarkers	reported label	769	0.04337380666255855	0.0
LLMarkers	reported label	770	0.04249097960800259	0.0
LLMarkers	reported label	771	0.04349758837883762	0.020833333333333332
LLMarkers	reported label	772	0.049016949908078755	0.00980392156862745
LLMarkers	reported label	773	0.05105606632529	0.025
LLMarkers	reported label	774	0.04560592188570355	0.026900584795321637
LLMarkers	reported label	775	0.04741673556481185	0.01929824561403509
LLMarkers	reported label	776	0.05434810804189072	0.02222222222222222
LLMarkers	reported label	777	0.04572219826090234	0.0
LLMarkers	reported label	778	0.04761644525728125	0.020833333333333332
LLMarkers	reported label	779	0.042911072029880225	0.0
LLMarkers	reported label	780	0.050395502108445345	0.022727272727272728
LLMarkers	reported label	781	0.035074899134025374	0.0
LLMarkers	reported label	782	0.046549815448114	0.03571428571428571
LLMarkers	reported label	783	0.05287415030685728	0.031746031746031744
LLMarkers	reported label	784	0.050676096603749714	0.022222222222222223
LLMarkers	reported label	785	0.040863563675712006	0.008695652173913044
LLMarkers	reported label	786	0.038738987799703736	0.0
LLMarkers	reported label	787	0.038805302973835366	0.0
LLMarkers	reported label	788	0.042480883851384724	0.017543859649122806
LLMarkers	reported label	789	0.04871274199908392	0.020833333333333332
LLMarkers	reported label	790	0.059535418956972806	0.027777777777777776
LLMarkers	reported label	791	0.040942364388224815	0.0202020202020202
LLMarkers	reported label	792	0.040033462346026095	0.0
LLMarkers	reported label	793	0.04282866211325407	0.02222222222222222
LLMarkers	reported label	794	0.04448745542922296	0.008695652173913044
LLMarkers	reported label	795	0.053312321068687926	0.006060606060606061
LLMarkers	reported label	796	0.04580363543115882	0.0
LLMarkers	reported label	797	0.04414577719590704	0.005847953216374269
LLMarkers	reported label	798	0.054550771567118544	0.025
LLMarkers	reported label	799	0.04632282955136147	0.0101010101010101
LLMarkers	reported label	800	0.059055111432146715	0.041025641025641026
LLMarkers	reported label	801	0.04907384736306542	0.02222222222222222
LLMarkers	reported label	802	0.05222242345907863	0.021301775147928994
LLMarkers	reported label	803	0.044138508160589986	0.01515151515151515
LLMarkers	reported label	804	0.045732325203182704	0.008264462809917356
LLMarkers	reported label	805	0.050820848541851364	0.012820512820512822
LLMarkers	reported label	806	0.05288373550161047	0.018518518518518517
LLMarkers	reported label	807	0.05105441282657889	0.021052631578947368
LLMarkers	reported label	808	0.038701942174295643	0.0
LLMarkers	reported label	809	0.04238248690895655	0.022222222222222223
LLMarkers	reported label	810	0.047120020616882564	0.02573099415204678
LLMarkers	reported label	811	0.044522318238615195	0.01818181818181818
LLMarkers	reported label	812	0.03383432544720711	0.0
LLMarkers	reported label	813	0.045374081279376435	0.013888888888888888
LLMarkers	reported label	814	0.04907835140623809	0.025
LLMarkers	reported label	815	0.04217314396837141	0.0
LLMarkers	reported label	816	0.03975928250084132	0.0
LLMarkers	reported label	817	0.038770311495327635	0.013888888888888888
LLMarkers	reported label	818	0.04148131363944321	0.0
LLMarkers	reported label	819	0.04414770730553656	0.027777777777777776
LLMarkers	reported label	820	0.04608922556901418	0.01
LLMarkers	reported label	821	0.048742987606248664	0.020833333333333332
LLMarkers	reported label	822	0.04562228142981681	0.0
LLMarkers	reported label	823	0.04024814267887707	0.006060606060606061
LLMarkers	reported label	824	0.048448535023623895	0.028571428571428574
LLMarkers	reported label	825	0.05122089852277835	0.016666666666666666
LLMarkers	reported label	826	0.049122216318452906	0.01804511278195489
LLMarkers	reported label	827	0.04389094442303395	0.0
LLMarkers	reported label	828	0.05657398057300229	0.01818181818181818
LLMarkers	reported label	829	0.04882089086421511	0.03333333333333333
LLMarkers	reported label	830	0.05749827140978175	0.025
LLMarkers	reported label	831	0.039044296454470565	0.005847953216374269
LLMarkers	reported label	832	0.04442835957347366	0.022222222222222223
LLMarkers	reported label	833	0.050107385994772886	0.028571428571428574
LLMarkers	reported label	834	0.038024946448644154	0.0
LLMarkers	reported label	835	0.05277941853770894	0.017857142857142856
LLMarkers	reported label	836	0.04893149512901803	0.04
LLMarkers	reported label	837	0.04406655457655916	0.02222222222222222
LLMarkers	reported label	838	0.04512140472314581	0.01
LLMarkers	reported label	839	0.04627735490482785	0.022222222222222223
LLMarkers	reported label	840	0.04126952831860881	0.013888888888888888
LLMarkers	reported label	841	0.04759433881515339	0.02
LLMarkers	reported label	842	0.046352705431036915	0.012987012987012988
LLMarkers	reported label	843	0.041898635942020764	0.017543859649122806
LLMarkers	reported label	844	0.045650956127789105	0.020833333333333332
LLMarkers	reported label	845	0.04646803949454005	0.008264462809917356
LLMarkers	reported label	846	0.05170431953637994	0.01183431952662722
LLMarkers	reported label	847	0.04558796296899047	0.013888888888888888
LLMarkers	reported label	848	0.053888124166252604	0.020833333333333332
LLMarkers	reported label	849	0.04198457971505043	0.0
LLMarkers	reported label	850	0.04125206869228231	0.012987012987012988
LLMarkers	reported label	851	0.052636576322942365	0.01599832915622389
LLMarkers	reported label	852	0.05118490039653941	0.025
LLMarkers	reported label	853	0.04198254696423445	0.0101010101010101
LLMarkers	reported label	854	0.051034034434877106	0.01588235294117647
LLMarkers	reported label	855	0.04524489372870764	0.01
LLMarkers	reported label	856	0.04633868141214628	0.020833333333333332
LLMarkers	reported label	857	0.03768043709515524	0.018365472910927456
LLMarkers	reported label	858	0.04900002799137786	0.011278195488721804
LLMarkers	reported label	859	0.048060020621539606	0.020833333333333332
LLMarkers	reported label	860	0.03961914186675172	0.0
LLMarkers	reported label	861	0.04210244575765983	0.020833333333333332
LLMarkers	reported label	862	0.04961021920373803	0.016666666666666666
LLMarkers	reported label	863	0.04637800746060093	0.017857142857142856
LLMarkers	reported label	864	0.04671791403546716	0.021301775147928994
LLMarkers	reported label	865	0.044235654275348646	0.017857142857142856
LLMarkers	reported label	866	0.04443359578300085	0.015384615384615385
LLMarkers	reported label	867	0.040137260270346614	0.01213235294117647
LLMarkers	reported label	868	0.04428102541403943	0.027777777777777776
LLMarkers	reported label	869	0.04191450650770848	0.0
LLMarkers	reported label	870	0.03963339598386095	0.0125
LLMarkers	reported label	871	0.04160348371697762	0.0
LLMarkers	reported label	872	0.05233223579100676	0.017857142857142856
LLMarkers	reported label	873	0.04462686739280117	0.015384615384615385
LLMarkers	reported label	874	0.04614815582527811	0.0
LLMarkers	reported label	875	0.04799189513498635	0.017857142857142856
LLMarkers	reported label	876	0.04437506377106939	0.025
LLMarkers	reported label	877	0.045867551494838045	0.018518518518518517
LLMarkers	reported label	878	0.046369571333673656	0.013888888888888888
LLMarkers	reported label	879	0.0442750579948245	0.023809523809523808
LLMarkers	reported label	880	0.05521194148768069	0.015151515151515152
LLMarkers	reported label	881	0.045751457171883704	0.025
LLMarkers	reported label	882	0.04583261824729692	0.027777777777777776
LLMarkers	reported label	883	0.0426689000378186	0.011764705882352941
LLMarkers	reported label	884	0.05615975384905885	0.03787878787878787
LLMarkers	reported label	885	0.042016151626454355	0.014285714285714287
LLMarkers	reported label	886	0.04238660868783031	0.010416666666666666
LLMarkers	reported label	887	0.03986765187519774	0.02
LLMarkers	reported label	888	0.04446488629139232	0.013053613053613052
LLMarkers	reported label	889	0.04708448660551099	0.017543859649122806
LLMarkers	reported label	890	0.04907685183736624	0.022222222222222223
LLMarkers	reported label	891	0.04091459200022541	0.0
LLMarkers	reported label	892	0.03608299271863525	0.0
LLMarkers	reported label	893	0.055051623633376436	0.025
LLMarkers	reported label	894	0.04473056559562355	0.00931174089068826
LLMarkers	reported label	895	0.043866250195539865	0.0
LLMarkers	reported label	896	0.044610904214863134	0.006993006993006993
LLMarkers	reported label	897	0.046813838792377695	0.01098901098901099
LLMarkers	reported label	898	0.05136765224918004	0.016666666666666666
LLMarkers	reported label	899	0.04479258896776899	0.010416666666666666
LLMarkers	reported label	900	0.040129234650273814	0.0
LLMarkers	reported label	901	0.05251769644204975	0.03571428571428571
LLMarkers	reported label	902	0.0449246241580618	0.015873015873015872
LLMarkers	reported label	903	0.04421834885191648	0.0071428571428571435
LLMarkers	reported label	904	0.04707203013566118	0.020833333333333332
LLMarkers	reported label	905	0.049598802805550235	0.017857142857142856
LLMarkers	reported label	906	0.04326708447342591	0.022138680033416874
LLMarkers	reported label	907	0.04152587190548281	0.011363636363636364
LLMarkers	reported label	908	0.04976900301521703	0.02662993572084481
LLMarkers	reported label	909	0.04417392343822458	0.0
LLMarkers	reported label	910	0.04406708331340573	0.02686202686202686
LLMarkers	reported label	911	0.05136119196824943	0.02827380952380952
LLMarkers	reported label	912	0.047832899318671754	0.028571428571428574
LLMarkers	reported label	913	0.039737763946017246	0.0
LLMarkers	reported label	914	0.049879575000029326	0.02
LLMarkers	reported label	915	0.0432199073844908	0.0
LLMarkers	reported label	916	0.04513653614376897	0.013053613053613052
LLMarkers	reported label	917	0.0520172052570688	0.027777777777777776
LLMarkers	reported label	918	0.04942050403017912	0.03571428571428571
LLMarkers	reported label	919	0.047763258156500774	0.02473724532548062
LLMarkers	reported label	920	0.047557027280451566	0.022222222222222223
LLMarkers	reported label	921	0.04043393901893599	0.01
LLMarkers	reported label	922	0.05577200147331081	0.015384615384615385
LLMarkers	reported label	923	0.04471884324279589	0.0
LLMarkers	reported label	924	0.044268299240748474	0.0020242914979757085
LLMarkers	reported label	925	0.04083042146613597	0.0
LLMarkers	reported label	926	0.0548834049412889	0.02857142857142857
LLMarkers	reported label	927	0.05139092480521185	0.018365472910927456
LLMarkers	reported label	928	0.04594169244026806	0.0071428571428571435
LLMarkers	reported label	929	0.04624935508007675	0.00591715976331361
LLMarkers	reported label	930	0.03884345653092621	0.013636363636363636
LLMarkers	reported label	931	0.05159902486867626	0.03333333333333333
LLMarkers	reported label	932	0.04578075731267784	0.013888888888888888
LLMarkers	reported label	933	0.0461122240722846	0.005847953216374269
LLMarkers	reported label	934	0.039238984324891764	0.0
LLMarkers	reported label	935	0.04801324207138856	0.020833333333333332
LLMarkers	reported label	936	0.03819530223063513	0.015384615384615385
LLMarkers	reported label	937	0.03359560947676131	0.0
LLMarkers	reported label	938	0.054309454555227184	0.022222222222222223
LLMarkers	reported label	939	0.041048635560085416	0.006993006993006993
LLMarkers	reported label	940	0.0449849002000574	0.02
LLMarkers	reported label	941	0.04355143052986803	0.009523809523809523
LLMarkers	reported label	942	0.052758494431424365	0.03333333333333333
LLMarkers	reported label	943	0.044175450995808406	0.017543859649122806
LLMarkers	reported label	944	0.040227849182303634	0.017391304347826087
LLMarkers	reported label	945	0.04446828900846449	0.018518518518518517
